username,user_id,name,message,date,group,message_id
FreeBind,5159663126,Rana,price $0.1 per token dhore rakhen,2026-02-11 05:13:41,https://t.me/claimairdropz1,61232
jisantips,5333393475,Jisan,1 bocor pore eligible hoilam ....price valo thakle 25-30$ Pete pari,2026-02-11 05:12:17,https://t.me/claimairdropz1,61231
FreeBind,5159663126,Rana,Ho vai... Dekhi ki hoy,2026-02-11 05:08:54,https://t.me/claimairdropz1,61230
jisantips,5333393475,Jisan,Same...Dekhi kalke ki Kore ..na hole karo passport diye korbone,2026-02-11 05:08:24,https://t.me/claimairdropz1,61229
FreeBind,5159663126,Rana,passport nai vai,2026-02-11 04:57:23,https://t.me/claimairdropz1,61228
jisantips,5333393475,Jisan,Passport lagbe,2026-02-11 04:56:52,https://t.me/claimairdropz1,61227
FreeBind,5159663126,Rana,oi chintai korsi vai... score korte na parle claim hobe na,2026-02-11 04:44:32,https://t.me/claimairdropz1,61226
jisantips,5333393475,Jisan,Same amio ...kmne je korbo,2026-02-11 04:43:54,https://t.me/claimairdropz1,61225
FreeBind,5159663126,Rana,token show kore vai... kintu authena score korte pari na,2026-02-11 04:43:28,https://t.me/claimairdropz1,61224
jisantips,5333393475,Jisan,393 ta ki kalke akbare claim Korte parbo,2026-02-11 04:28:59,https://t.me/claimairdropz1,61223
drop_channelX,1571224304,,Check your Espresso Airdrops Allocation https://app.magna.so/portfolio,2026-02-11 04:00:12,https://t.me/claimairdropz1,61220
drop_channelX,1571224304,,"Daily Task #Reminder - [Owlto](https://owlto.finance/?ref=0x621E3f70F39f53930C35cf8478aCF72C25d95Fdc) - [Farcaster](https://warpcast.com/~/invite-page/278019?id=02c48e3a) - [Nodepay](https://app.nodepay.ai/register?ref=fXhCG5dhjGG6yoj) - [Sight AI](https://sightai.io/dashboard?referral-code=U6JRKK) - [Blockscout Merits](https://eth.blockscout.com/?ref=GU0HDS) - [SoSoValue](https://sosovalue.com/join/Z64T0BE6) - [3DOS](https://dashboard.3dos.io/register?ref_code=023da2) - [PrismaXai](https://app.prismax.ai/) - [Pharos](https://testnet.pharosnetwork.xyz/experience?inviteCode=BccigFxbPu2ZCtYa) - [HackQuest](https://www.hackquest.io/?type=email-check&inviteCode=KTPIEPZOKS) - [Umi Network](https://odyssey.uminetwork.com/?ref=R2JI5II6) - [Kindred Labs](https://waitlist.kindredlabs.ai/?code=ED1EC19) - [Linera](https://drops.linera.io/invite?code=BEACDMNEKC&ext_id=5oqo4TUSG) - [Titan](http://app.titan.exchange/@city) - [Neura](https://neuraverse.neuraprotocol.io/) - [Psy Protocol](https://psy.xyz/psychonaut?icode=B056B8D0) - [Mavericks](https://mm.pip.world/?ref=did:privy:cmi41nfdn00l3l30dhz3m2ko5) - [Ferra Protocol ](https://ferra.ag/?code=9FS1yfkc2) - [OZAK AI](https://app.ozak.ai/buy?ref=d7a247b9da) - [AllScale](https://dashboard.allscale.io/pay/register?code=Yp71LGU3DZdBo3d2EEk6ctCR5HwNsnJaeXdN_MnwcWc5ZdUBx0QjhaUyRU1WiBLObunLYA==) - [DataHaven](https://camphaven.xyz/connections) - [Stobix DEX](https://stobix.com/invite/285ct8) - [4 The Future AI](https://4bsc.ai/final-run?invite_by=xAOfb5) Note: All Airdrop Still Ongoing Don't Miss Everyone ❤️ ✈️ [Telegram](https://t.me/drop_channelX) | [Twitter](https://x.com/globalworldaz) 🔹 @Solstice_TG – 0.25% of $SLX total supply 🔹 @useTria – $50,000 in $TRIA rewards 🔹 MultiPlifi – https://t.me/multiplifi 🔹 @TonsoAI – User & creator expansion 🔹 @vault777public – 0.5% in $VAULT + extra XP + 1,000 Tonso Buzz for top Telegram creators 🔥 Rewards for Telegram’s best creators are now live!",2026-02-11 01:32:03,https://t.me/claimairdropz1,61219
Oneselfs,778006655,🏋️WOW,Last step how to upload,2026-02-10 22:57:06,https://t.me/claimairdropz1,61218
drop_channelX,1571224304,,ShelbyServes Incentivized Campaign Backed by Aptos High-performance storage for: • AI apps • Big data apps 🔐 Step 1: Setup Petra Wallet You need Petra Wallet • Install Petra Wallet [HERE](https://chromewebstore.google.com/detail/petra-aptos-wallet/ejjladinnckdgjemekebdpeokbikhfci) • Create or import wallet • Go to Settings • Select Mainnet ~ Shelbynet • Copy your wallet address 💧Step 2: Claim Testnet Faucet Get free test tokens • Claim APT faucet [HERE](https://docs.shelby.xyz/tools/wallets/petra-setup#apt-faucet) • Claim ShelbyUSD faucet 📂Step 3: Upload Files Now interact with the network • Connect Petra wallet [HERE](https://explorer.shelby.xyz/shelbynet) • Upload any files (image/docs) • Approve transactions • Upload 25+ files in 3–5 days,2026-02-10 17:33:04,https://t.me/claimairdropz1,61217
drop_channelX,1571224304,,Capx Claim Is Live Capx vesting allocation is now claimable ✅ • Open the claim page [HERE](https://app.capx.ai/airdrop-claim) • Connect your wallet • Check vesting allocation • Claim ✅,2026-02-10 16:59:04,https://t.me/claimairdropz1,61216
drop_channelX,1571224304,,#Update PerleLabs More Details: https://x.com/i/status/2020648860939677762,2026-02-10 16:34:25,https://t.me/claimairdropz1,61215
Xiomay123,5437573883,Tolak Angin,Why is the task so difficult to complete?,2026-02-10 16:29:37,https://t.me/claimairdropz1,61214
drop_channelX,1571224304,,"Social Airdrop Update Leaderboard updates are rolling out • 40,000+ active users • Earning toward $GFIN ✨Start [HERE](https://leaderboard.goldfishgold.com/?ref=nkqSYsO7)",2026-02-10 15:59:04,https://t.me/claimairdropz1,61213
drop_channelX,1571224304,,Zoth Update Zoth raised $21.8M funding • Go to [HERE](https://atlas.zoth.io/harbour?referral_code=1koww9) • Connect EVM wallet • Scroll down • Enter code: `1koww9` • Complete community + on-chain tasks • Get a badge 🏅,2026-02-10 15:33:04,https://t.me/claimairdropz1,61212
drop_channelX,1571224304,,📢 Nexira Official Update 🙏 Thanks to the community for the continued support. Nexira has officially addressed key concerns: ✅ Airdrop Rewards • Fully unlocked • No vesting at all 💱 Ruby → $NEXI Exchange Rate • Rate will be market-driven • Strong community support will play a big role 🎁 Missing Boxes • Make sure all tasks are completed • Hundreds of thousands of boxes already allocated 🤖 Mini Warlord AI Robots • Real physical AI robots • Developed by Nexira’s hardware team • Not NFTs Stay active and complete your tasks 👌,2026-02-10 14:58:28,https://t.me/claimairdropz1,61211
drop_channelX,1571224304,,"✅ Sorin Waitlist Is Live 🚀 Built by Sahara AI, Sorin is opening limited Early Access 🔗 Join here: [https://heysorin.ai/](https://heysorin.ai/?referralCode=4BN320) ✨ Steps • Create account with Gmail • Connect your X • Connect your Telegram • Done ⏱️ Takes only 2 minutes. Everyone should do this 👍",2026-02-10 07:15:28,https://t.me/claimairdropz1,61210
drop_channelX,1571224304,,"Daily Task #Reminder - [Owlto](https://owlto.finance/?ref=0x621E3f70F39f53930C35cf8478aCF72C25d95Fdc) - [Farcaster](https://warpcast.com/~/invite-page/278019?id=02c48e3a) - [Nodepay](https://app.nodepay.ai/register?ref=fXhCG5dhjGG6yoj) - [Sight AI](https://sightai.io/dashboard?referral-code=U6JRKK) - [Blockscout Merits](https://eth.blockscout.com/?ref=GU0HDS) - [SoSoValue](https://sosovalue.com/join/Z64T0BE6) - [3DOS](https://dashboard.3dos.io/register?ref_code=023da2) - [PrismaXai](https://app.prismax.ai/) - [Pharos](https://testnet.pharosnetwork.xyz/experience?inviteCode=BccigFxbPu2ZCtYa) - [HackQuest](https://www.hackquest.io/?type=email-check&inviteCode=KTPIEPZOKS) - [Umi Network](https://odyssey.uminetwork.com/?ref=R2JI5II6) - [Kindred Labs](https://waitlist.kindredlabs.ai/?code=ED1EC19) - [Linera](https://drops.linera.io/invite?code=BEACDMNEKC&ext_id=5oqo4TUSG) - [Titan](http://app.titan.exchange/@city) - [Neura](https://neuraverse.neuraprotocol.io/) - [Psy Protocol](https://psy.xyz/psychonaut?icode=B056B8D0) - [Mavericks](https://mm.pip.world/?ref=did:privy:cmi41nfdn00l3l30dhz3m2ko5) - [Ferra Protocol ](https://ferra.ag/?code=9FS1yfkc2) - [OZAK AI](https://app.ozak.ai/buy?ref=d7a247b9da) - [AllScale](https://dashboard.allscale.io/pay/register?code=Yp71LGU3DZdBo3d2EEk6ctCR5HwNsnJaeXdN_MnwcWc5ZdUBx0QjhaUyRU1WiBLObunLYA==) - [DataHaven](https://camphaven.xyz/connections) - [Stobix DEX](https://stobix.com/invite/285ct8) - [4 The Future AI](https://4bsc.ai/final-run?invite_by=xAOfb5) Note: All Airdrop Still Ongoing Don't Miss Everyone ❤️ ✈️ [Telegram](https://t.me/drop_channelX) | [Twitter](https://x.com/globalworldaz) 🔹 @Solstice_TG – 0.25% of $SLX total supply 🔹 @useTria – $50,000 in $TRIA rewards 🔹 MultiPlifi – https://t.me/multiplifi 🔹 @TonsoAI – User & creator expansion 🔹 @vault777public – 0.5% in $VAULT + extra XP + 1,000 Tonso Buzz for top Telegram creators 🔥 Rewards for Telegram’s best creators are now live!",2026-02-10 03:07:23,https://t.me/claimairdropz1,61209
MissRose_bot,609517172,Rose,"Hey there NINECASINO, and welcome to Airdrop HELPING GROUP! How are you?",2026-02-09 19:09:43,https://t.me/claimairdropz1,61203
drop_channelX,1571224304,,ZenO Public Beta Is Live Upload data ~ Earn rewards 🎁 😲What ZenO does: • Collects real-world AI training data • Users upload images & videos • Users earn rewards 🎁Early users usually get: • More XP • Better rewards ✨How to earn XP: • Go to [HERE](https://app.zen-o.xyz/dashboard?r=JUBHM23FCB) • Upload video & image data • Post about ZenO on X • Invite friends • Use Zen Card [Coming Soon],2026-02-09 16:35:10,https://t.me/claimairdropz1,61202
alaminah,1105314085,Alamin,Yes,2026-02-09 16:11:19,https://t.me/claimairdropz1,61201
Xiomay123,5437573883,Tolak Angin,regist with google,2026-02-09 13:04:57,https://t.me/claimairdropz1,61200
drop_channelX,1571224304,,Neftit Badges Are Live 📝Steps: • Open Neftit [HERE](https://www.neftit.xyz/invite/NEFT-07AB3FC7) • Go to Profile • Click My Badge • Claim your SBT ✅,2026-02-09 11:59:04,https://t.me/claimairdropz1,61199
drop_channelX,1571224304,,"🎮 Spekter Agency – Telegram Game Early gameplay = future rewards 🎯 💰 Project Highlights • Raised $5M • Backed by Andreessen Horowitz (a16z) • Building Web2 + Web3 games 🔥 Earn SPARK CORE (token points) daily • Play every day • Earn points • Upgrade your gear ✨ How to Play 🔗 Open the Telegram game: https://t.me/spekteragency_bot/spektapp?startapp=Agent_1133557 • Play and clear stages • Upgrade gear using Diamonds & Armor • Claim SPARK CORE daily • Complete daily missions to earn more 🚀 Start early, stay active.",2026-02-09 11:28:04,https://t.me/claimairdropz1,61197
drop_channelX,1571224304,,ZenO Public Beta Is Live Upload data ~ Earn rewards 🎁 😲What ZenO does: • Collects real-world AI training data • Users upload images & videos • Users earn rewards 🎁Early users usually get: • More XP • Better rewards ✨How to earn XP: • Go to [HERE](https://app.zen-o.xyz/dashboard?r=JUBHM23FCB) • Upload video & image data • Post about ZenO on X • Invite friends • Use Zen Card [Coming Soon],2026-02-09 10:58:04,https://t.me/claimairdropz1,61196
drop_channelX,1571224304,,ai.com Accelerating the arrival of AGI For the good of humanity • Go to [HERE](https://ai.com/claim-handle) • Register with email • Create username • Add a card • Verify • Done ✅,2026-02-09 10:14:44,https://t.me/claimairdropz1,61194
MissRose_bot,609517172,Rose,"Hey there Nine Casino, and welcome to Airdrop HELPING GROUP! How are you?",2026-02-09 08:31:03,https://t.me/claimairdropz1,61189
MissRose_bot,609517172,Rose,"Hey there Nine Casino, and welcome to Airdrop HELPING GROUP! How are you?",2026-02-09 07:26:41,https://t.me/claimairdropz1,61187
drop_channelX,1571224304,,Minara Is Growing Fast 💰$200M+ total volume • $210K profit generated last week • Only $12K in losses • 18:1 profit-to-loss ratio • Chat with AI • Trade with agent • Earn Sparks ✨Register with email [HERE](https://minara.ai/home?code=U7H46I&from=user) • Open your profile • Connect social accounts • Invite friends • Top up wallet,2026-02-09 06:00:27,https://t.me/claimairdropz1,61186
drop_channelX,1571224304,,"Daily Task #Reminder - [Owlto](https://owlto.finance/?ref=0x621E3f70F39f53930C35cf8478aCF72C25d95Fdc) - [Farcaster](https://warpcast.com/~/invite-page/278019?id=02c48e3a) - [Nodepay](https://app.nodepay.ai/register?ref=fXhCG5dhjGG6yoj) - [Sight AI](https://sightai.io/dashboard?referral-code=U6JRKK) - [Blockscout Merits](https://eth.blockscout.com/?ref=GU0HDS) - [SoSoValue](https://sosovalue.com/join/Z64T0BE6) - [3DOS](https://dashboard.3dos.io/register?ref_code=023da2) - [PrismaXai](https://app.prismax.ai/) - [Pharos](https://testnet.pharosnetwork.xyz/experience?inviteCode=BccigFxbPu2ZCtYa) - [HackQuest](https://www.hackquest.io/?type=email-check&inviteCode=KTPIEPZOKS) - [Umi Network](https://odyssey.uminetwork.com/?ref=R2JI5II6) - [Kindred Labs](https://waitlist.kindredlabs.ai/?code=ED1EC19) - [Linera](https://drops.linera.io/invite?code=BEACDMNEKC&ext_id=5oqo4TUSG) - [Titan](http://app.titan.exchange/@city) - [Neura](https://neuraverse.neuraprotocol.io/) - [Psy Protocol](https://psy.xyz/psychonaut?icode=B056B8D0) - [Mavericks](https://mm.pip.world/?ref=did:privy:cmi41nfdn00l3l30dhz3m2ko5) - [Ferra Protocol ](https://ferra.ag/?code=9FS1yfkc2) - [OZAK AI](https://app.ozak.ai/buy?ref=d7a247b9da) - [AllScale](https://dashboard.allscale.io/pay/register?code=Yp71LGU3DZdBo3d2EEk6ctCR5HwNsnJaeXdN_MnwcWc5ZdUBx0QjhaUyRU1WiBLObunLYA==) - [DataHaven](https://camphaven.xyz/connections) - [Stobix DEX](https://stobix.com/invite/285ct8) - [4 The Future AI](https://4bsc.ai/final-run?invite_by=xAOfb5) Note: All Airdrop Still Ongoing Don't Miss Everyone ❤️ ✈️ [Telegram](https://t.me/drop_channelX) | [Twitter](https://x.com/globalworldaz) 🔹 @Solstice_TG – 0.25% of $SLX total supply 🔹 @useTria – $50,000 in $TRIA rewards 🔹 MultiPlifi – https://t.me/multiplifi 🔹 @TonsoAI – User & creator expansion 🔹 @vault777public – 0.5% in $VAULT + extra XP + 1,000 Tonso Buzz for top Telegram creators 🔥 Rewards for Telegram’s best creators are now live!",2026-02-09 02:08:54,https://t.me/claimairdropz1,61183
MissRose_bot,609517172,Rose,"Hey there Xeithbyaach, and welcome to Airdrop HELPING GROUP! How are you?",2026-02-09 00:16:11,https://t.me/claimairdropz1,61179
MissRose_bot,609517172,Rose,"Hey there NINECASINO, and welcome to Airdrop HELPING GROUP! How are you?",2026-02-08 21:07:58,https://t.me/claimairdropz1,61171
MissRose_bot,609517172,Rose,"Hey there Earning Hero Official, and welcome to Airdrop HELPING GROUP! How are you?",2026-02-08 18:35:22,https://t.me/claimairdropz1,61159
drop_channelX,1571224304,,ZenO Public Beta Is Live Upload data ~ Earn rewards 🎁 😲What ZenO does: • Collects real-world AI training data • Users upload images & videos • Users earn rewards 🎁Early users usually get: • More XP • Better rewards ✨How to earn XP: • Go to [HERE](https://app.zen-o.xyz/dashboard?r=JUBHM23FCB) • Upload video & image data • Post about ZenO on X • Invite friends • Use Zen Card [Coming Soon],2026-02-08 17:11:04,https://t.me/claimairdropz1,61157
drop_channelX,1571224304,,"- If you have missed before, join quickly.",2026-02-08 16:18:29,https://t.me/claimairdropz1,61156
drop_channelX,1571224304,,Zetarium Update ~ 9 Days Remaining • Check if there are new tasks • Complete pending tasks • Explore available testnets • Keep earning points,2026-02-08 16:09:40,https://t.me/claimairdropz1,61154
MissRose_bot,609517172,Rose,"Hey there Nine Casino, and welcome to Airdrop HELPING GROUP! How are you?",2026-02-08 15:09:25,https://t.me/claimairdropz1,61152
drop_channelX,1571224304,,🤖 AIxC Hub – Season 1 Update ⏳ Season 1 has ended • Snapshot taken • 12-hour maintenance in progress 🔔 After maintenance • View your final Season 1 score • A new points cycle will begin Stay tuned.,2026-02-08 14:59:04,https://t.me/claimairdropz1,61150
MissRose_bot,609517172,Rose,"Hey there Bianca, and welcome to Airdrop HELPING GROUP! How are you?",2026-02-08 14:34:53,https://t.me/claimairdropz1,61147
drop_channelX,1571224304,,✅ $15 FF Instant – Check Your Binance Reward Hub Account 🔍 Go to Binance Reward Hub 💰 Check if the $15 FF reward is available ⚡ Claim instantly if eligible ✅ Done,2026-02-08 14:31:04,https://t.me/claimairdropz1,61145
drop_channelX,1571224304,,"Bridge to Ink Zerion Bridge at least $30 in any token to Ink, the new L2 for DeFi by Kraken. To complete the quest and get XP, you need to bridge using Zerion Wallet ✨Go to [Extension](https://chromewebstore.google.com/detail/zerion-wallet-crypto-defi/klghhnkeealcohjjanjjdaeeggmfmlpl) | [Android](https://play.google.com/store/apps/details?id=io.zerion.android) • Use code: `2Z1H06Y9T` • Bridge to Ink Zerion [$30] • Claim 700 XP",2026-02-08 13:59:04,https://t.me/claimairdropz1,61144
drop_channelX,1571224304,,✅ Synthesys – Request Access (Canton) 🔗 Register here: https://www.synthesys.co/ 📌 Steps: • Register on the website • Submit your details • Access request completed ✅,2026-02-08 13:34:11,https://t.me/claimairdropz1,61142
MissRose_bot,609517172,Rose,"Hey there NINECASINO, and welcome to Airdrop HELPING GROUP! How are you?",2026-02-08 13:04:56,https://t.me/claimairdropz1,61140
MissRose_bot,609517172,Rose,"Hey there Nine Casino, and welcome to Airdrop HELPING GROUP! How are you?",2026-02-08 12:53:41,https://t.me/claimairdropz1,61139
anchau,1782444174,Koloscore,how get link ref admin,2026-02-08 05:13:25,https://t.me/claimairdropz1,61138
drop_channelX,1571224304,,"🚀 New Airdrop: Alien Wallet 🎁 Reward: 20,000 $ALIEN for all 🔗 Download: https://aln.to/invite/2116LU ✅ Steps: 🪜 • Register with your phone number • Complete face verification • Claim $ALIEN tokens • Click Sell and wait for the waiting list • Done. LFG 🔥",2026-02-08 05:12:19,https://t.me/claimairdropz1,61137
drop_channelX,1571224304,,You’re still early for Fair Share 💰$30M raised 📝Steps: • Open the waitlist link [HERE](https://app.fairshares.io/waitlist?AccessCode=wetxpbid) • Connect your wallet • Complete the quest • Mint Daily Access Badge • Check in daily✅,2026-02-08 04:53:37,https://t.me/claimairdropz1,61136
drop_channelX,1571224304,,"Daily Task #Reminder - [Owlto](https://owlto.finance/?ref=0x621E3f70F39f53930C35cf8478aCF72C25d95Fdc) - [Farcaster](https://warpcast.com/~/invite-page/278019?id=02c48e3a) - [Nodepay](https://app.nodepay.ai/register?ref=fXhCG5dhjGG6yoj) - [Sight AI](https://sightai.io/dashboard?referral-code=U6JRKK) - [Blockscout Merits](https://eth.blockscout.com/?ref=GU0HDS) - [SoSoValue](https://sosovalue.com/join/Z64T0BE6) - [3DOS](https://dashboard.3dos.io/register?ref_code=023da2) - [PrismaXai](https://app.prismax.ai/) - [Pharos](https://testnet.pharosnetwork.xyz/experience?inviteCode=BccigFxbPu2ZCtYa) - [HackQuest](https://www.hackquest.io/?type=email-check&inviteCode=KTPIEPZOKS) - [Umi Network](https://odyssey.uminetwork.com/?ref=R2JI5II6) - [Kindred Labs](https://waitlist.kindredlabs.ai/?code=ED1EC19) - [Linera](https://drops.linera.io/invite?code=BEACDMNEKC&ext_id=5oqo4TUSG) - [Titan](http://app.titan.exchange/@city) - [Neura](https://neuraverse.neuraprotocol.io/) - [Psy Protocol](https://psy.xyz/psychonaut?icode=B056B8D0) - [Mavericks](https://mm.pip.world/?ref=did:privy:cmi41nfdn00l3l30dhz3m2ko5) - [Ferra Protocol ](https://ferra.ag/?code=9FS1yfkc2) - [OZAK AI](https://app.ozak.ai/buy?ref=d7a247b9da) - [AllScale](https://dashboard.allscale.io/pay/register?code=Yp71LGU3DZdBo3d2EEk6ctCR5HwNsnJaeXdN_MnwcWc5ZdUBx0QjhaUyRU1WiBLObunLYA==) - [DataHaven](https://camphaven.xyz/connections) - [Stobix DEX](https://stobix.com/invite/285ct8) - [4 The Future AI](https://4bsc.ai/final-run?invite_by=xAOfb5) Note: All Airdrop Still Ongoing Don't Miss Everyone ❤️ ✈️ [Telegram](https://t.me/drop_channelX) | [Twitter](https://x.com/globalworldaz) 🔹 @Solstice_TG – 0.25% of $SLX total supply 🔹 @useTria – $50,000 in $TRIA rewards 🔹 MultiPlifi – https://t.me/multiplifi 🔹 @TonsoAI – User & creator expansion 🔹 @vault777public – 0.5% in $VAULT + extra XP + 1,000 Tonso Buzz for top Telegram creators 🔥 Rewards for Telegram’s best creators are now live!",2026-02-08 03:31:21,https://t.me/claimairdropz1,61132
ma45_hrr,7749095501,Маша HR,"🔥🔥🔥🔥🔥🔥🔥 Все ще працюєш за копійки і переконуєш себе, що «так у всіх»? ❌ Ні, не у всіх. ❌ Тільки у тих, хто боїться міняти життя. Ми не шукаємо: — жертв — вічно втомлених — тих, кому «і так норм» Ми беремо тих, хто хоче ГРОШІ. 💵 1000$ ставка 💸 % від 300$ на тиждень ⏰ 8:00–18:00 — і пішов жити 🍽 безкоштовна їжа ☕ кава без «ти вже третю» 🔖 навчання + оплата одразу 🏠 проживання ✈️ переїзд — ЗА НАШ РАХУНОК Вимоги? ✔️ 18–30 ✔️ адекватність ✔️ бажання заробляти, а не жалітись. ❗️Якщо тебе лякають цифри — не пиши ❗️Якщо хочеш «спокійненько» — не до нас ❗️Тут платять тим, хто готовий брати все в свої руки",2026-02-12 09:26:59,https://t.me/airdropcatalogchat,57537
ma45_hrr,7749095501,Маша HR,"🔥🔥🔥🔥🔥🔥🔥 Все ще працюєш за копійки і переконуєш себе, що «так у всіх»? ❌ Ні, не у всіх. ❌ Тільки у тих, хто боїться міняти життя. Ми не шукаємо: — жертв — вічно втомлених — тих, кому «і так норм» Ми беремо тих, хто хоче ГРОШІ. 💵 1000$ ставка 💸 % від 300$ на тиждень ⏰ 8:00–18:00 — і пішов жити 🍽 безкоштовна їжа ☕ кава без «ти вже третю» 🔖 навчання + оплата одразу 🏠 проживання ✈️ переїзд — ЗА НАШ РАХУНОК Вимоги? ✔️ 18–30 ✔️ адекватність ✔️ бажання заробляти, а не жалітись. ❗️Якщо тебе лякають цифри — не пиши ❗️Якщо хочеш «спокійненько» — не до нас ❗️Тут платять тим, хто готовий брати все в свої руки",2026-02-12 08:55:01,https://t.me/airdropcatalogchat,57536
ma45_hrr,7749095501,Маша HR,"🔥🔥🔥🔥🔥🔥🔥 Все ще працюєш за копійки і переконуєш себе, що «так у всіх»? ❌ Ні, не у всіх. ❌ Тільки у тих, хто боїться міняти життя. Ми не шукаємо: — жертв — вічно втомлених — тих, кому «і так норм» Ми беремо тих, хто хоче ГРОШІ. 💵 1000$ ставка 💸 % від 300$ на тиждень ⏰ 8:00–18:00 — і пішов жити 🍽 безкоштовна їжа ☕ кава без «ти вже третю» 🔖 навчання + оплата одразу 🏠 проживання ✈️ переїзд — ЗА НАШ РАХУНОК Вимоги? ✔️ 18–30 ✔️ адекватність ✔️ бажання заробляти, а не жалітись. ❗️Якщо тебе лякають цифри — не пиши ❗️Якщо хочеш «спокійненько» — не до нас ❗️Тут платять тим, хто готовий брати все в свої руки",2026-02-12 08:07:00,https://t.me/airdropcatalogchat,57535
ma45_hrr,7749095501,Маша HR,"🔥🔥🔥🔥🔥🔥🔥 Все ще працюєш за копійки і переконуєш себе, що «так у всіх»? ❌ Ні, не у всіх. ❌ Тільки у тих, хто боїться міняти життя. Ми не шукаємо: — жертв — вічно втомлених — тих, кому «і так норм» Ми беремо тих, хто хоче ГРОШІ. 💵 1000$ ставка 💸 % від 300$ на тиждень ⏰ 8:00–18:00 — і пішов жити 🍽 безкоштовна їжа ☕ кава без «ти вже третю» 🔖 навчання + оплата одразу 🏠 проживання ✈️ переїзд — ЗА НАШ РАХУНОК Вимоги? ✔️ 18–30 ✔️ адекватність ✔️ бажання заробляти, а не жалітись. ❗️Якщо тебе лякають цифри — не пиши ❗️Якщо хочеш «спокійненько» — не до нас ❗️Тут платять тим, хто готовий брати все в свої руки",2026-02-12 07:40:30,https://t.me/airdropcatalogchat,57534
airdropcatalog,1777892077,,`Airdrop Catalog Chat` @airdropcatalogchat #c1333042379 [👤 Phantom](tg://user?id=6405984981) #u6405984981 Reason: CAS ban #member_removed,2026-02-12 05:43:19,https://t.me/airdropcatalogchat,57533
airdropcatalog,1777892077,,`Airdrop Catalog Chat` @airdropcatalogchat #c1333042379 [👤 Seri Cawa](tg://user?id=8486567903) #u8486567903 Reason: CAS ban #member_removed,2026-02-12 01:56:59,https://t.me/airdropcatalogchat,57532
airdropcatalog,1777892077,,`Airdrop Catalog Chat` @airdropcatalogchat #c1333042379 [👤 Mrs.Imangaliyeva](tg://user?id=713220980) @Mrs_Imangaliyeva #u713220980 Reason: CAS ban #member_removed,2026-02-11 15:15:12,https://t.me/airdropcatalogchat,57531
ma45_hrr,7749095501,Маша HR,"🔥🔥🔥🔥🔥🔥🔥 Все ще працюєш за копійки і переконуєш себе, що «так у всіх»? ❌ Ні, не у всіх. ❌ Тільки у тих, хто боїться міняти життя. Ми не шукаємо: — жертв — вічно втомлених — тих, кому «і так норм» Ми беремо тих, хто хоче ГРОШІ. 💵 1000$ ставка 💸 % від 300$ на тиждень ⏰ 8:00–18:00 — і пішов жити 🍽 безкоштовна їжа ☕ кава без «ти вже третю» 🔖 навчання + оплата одразу 🏠 проживання ✈️ переїзд — ЗА НАШ РАХУНОК Вимоги? ✔️ 18–30 ✔️ адекватність ✔️ бажання заробляти, а не жалітись. ❗️Якщо тебе лякають цифри — не пиши ❗️Якщо хочеш «спокійненько» — не до нас ❗️Тут платять тим, хто готовий брати все в свої руки",2026-02-11 13:32:59,https://t.me/airdropcatalogchat,57530
ma45_hrr,7749095501,Маша HR,"🔥🔥🔥🔥🔥🔥🔥 Все ще працюєш за копійки і переконуєш себе, що «так у всіх»? ❌ Ні, не у всіх. ❌ Тільки у тих, хто боїться міняти життя. Ми не шукаємо: — жертв — вічно втомлених — тих, кому «і так норм» Ми беремо тих, хто хоче ГРОШІ. 💵 1000$ ставка 💸 % від 300$ на тиждень ⏰ 8:00–18:00 — і пішов жити 🍽 безкоштовна їжа ☕ кава без «ти вже третю» 🔖 навчання + оплата одразу 🏠 проживання ✈️ переїзд — ЗА НАШ РАХУНОК Вимоги? ✔️ 18–30 ✔️ адекватність ✔️ бажання заробляти, а не жалітись. ❗️Якщо тебе лякають цифри — не пиши ❗️Якщо хочеш «спокійненько» — не до нас ❗️Тут платять тим, хто готовий брати все в свої руки",2026-02-11 12:52:36,https://t.me/airdropcatalogchat,57529
ma45_hrr,7749095501,Маша HR,"🔥🔥🔥🔥🔥🔥🔥 Все ще працюєш за копійки і переконуєш себе, що «так у всіх»? ❌ Ні, не у всіх. ❌ Тільки у тих, хто боїться міняти життя. Ми не шукаємо: — жертв — вічно втомлених — тих, кому «і так норм» Ми беремо тих, хто хоче ГРОШІ. 💵 1000$ ставка 💸 % від 300$ на тиждень ⏰ 8:00–18:00 — і пішов жити 🍽 безкоштовна їжа ☕ кава без «ти вже третю» 🔖 навчання + оплата одразу 🏠 проживання ✈️ переїзд — ЗА НАШ РАХУНОК Вимоги? ✔️ 18–30 ✔️ адекватність ✔️ бажання заробляти, а не жалітись. ❗️Якщо тебе лякають цифри — не пиши ❗️Якщо хочеш «спокійненько» — не до нас ❗️Тут платять тим, хто готовий брати все в свої руки",2026-02-11 11:57:53,https://t.me/airdropcatalogchat,57528
airdropcatalog,1777892077,,`Airdrop Catalog Chat` @airdropcatalogchat #c1333042379 [👤 Tosiazb](tg://user?id=8525458700) @tosiazb #u8525458700 Reason: CAS ban #member_removed,2026-02-11 09:34:13,https://t.me/airdropcatalogchat,57527
